full_name,external_id,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3
Alex Padilla,-100200,abortion,1,"Padilla is an original cosponsor of the Women's Health Protection Act (multiple sessions 2021-2025) guaranteeing nationwide abortion access. He cosponsored the EACH Act to eliminate Hyde Amendment restrictions on federal funding for abortions. He scored 100% from NARAL Pro-Choice America in 2021 and stated: 'Abortion is a fundamental right in America.'",https://www.padilla.senate.gov/newsroom/press-releases/on-third-anniversary-of-roe-being-overturned-padilla-joins-senate-democrats-in-introducing-bill-to-restore-abortion-access-nationwide/,https://reproductivefreedomforall.org/news/naral-pro-choice-america-endorses-alex-padilla-for-reelection-to-the-u-s-senate/,
Alex Padilla,-100200,tariffs,2,"Padilla strongly opposed Trump's sweeping tariffs calling them 'the biggest tax hike on Americans in decades.' He cosponsored the Tariff Refund Act (2026) to require refunds of IEEPA tariffs. He proposed a Senate resolution requiring transparency on tariffs used to offset tax cuts. He supported the Clean Competition Act a carbon border adjustment measure showing he favors reducing most tariffs but keeping targeted environmental ones.",https://www.padilla.senate.gov/newsroom/press-releases/padilla-joins-effort-to-require-refunds-of-trumps-illegal-tariffs/,https://www.padilla.senate.gov/newsroom/press-releases/watch-padilla-proposes-resolution-on-the-floor-to-limit-the-use-of-tariffs-to-offset-republicans-tax-cuts/,
Alex Padilla,-100200,taxes,1,"Padilla consistently opposes tax cuts for the wealthy and corporations. He denounced the 2025 Republican reconciliation bill as 'billionaire-first' that would 'let President Trump and his billionaire buddies steal from working families in order to cut their own taxes by trillions of dollars.' He supported the Inflation Reduction Act's corporate minimum tax and has consistently called for the wealthy and corporations to pay their fair share.",https://www.padilla.senate.gov/newsroom/press-releases/padilla-statement-denouncing-senate-republicans-passage-of-billionaire-first-tax-bill/,,
Alex Padilla,-100200,same-sex-marriage,1,"Padilla cosponsor of and voted for the Respect for Marriage Act (passed Senate 61-36 December 2022) requiring federal and state recognition of same-sex marriages. He is a cosponsor of the Equality Act (S.5 118th Congress) extending comprehensive federal anti-discrimination protections to LGBTQ+ people. He stated the RFMA would 'pave the way toward eventual passage of the Equality Act.'",https://www.padilla.senate.gov/newsroom/press-releases/padilla-statement-on-senate-passage-of-marriage-equality-legislation/,https://www.washingtonpost.com/politics/interactive/2022/senator-vote-count-respect-for-marriage-act/,
Alex Padilla,-100200,religious-freedom,2,"Padilla cosponsors the Equality Act which would amend RFRA to prevent it from being used to override anti-discrimination protections for LGBTQ+ individuals. He supported the Respect for Marriage Act which included some religious liberty protections showing he accepts some accommodation but prioritizes anti-discrimination over religious exemptions.",https://www.congress.gov/bill/118th-congress/senate-bill/5/text,,
Alex Padilla,-100200,trans-athletes,2,"Padilla opposes categorical bans on transgender athletes. He voted against the Protection of Women and Girls in Sports Act (H.R. 28/S. 9) which failed 51-45 on March 3 2025. As a consistent LGBTQ ally and Equality Act cosponsor he supports anti-discrimination protections broadly. However he did vote for the FY2025 NDAA which contained an anti-transgender provision drawing criticism from LGBTQ advocates.",https://www.congress.gov/bill/119th-congress/house-bill/28,https://alicebtoklas.org/statements/statement-on-senator-padillas-vote-for-the-ndaa,
Alex Padilla,-100200,ukraine-support,2,"Padilla voted for the $40 billion Ukraine aid package (May 2022) the bipartisan national security supplemental (February 2024 70-29) and the April 2024 supplemental. He stated: 'Today the United States has shown the world that our resolve to stand with our allies and defend democracy remains ironclad.' He consistently voted for aid while also urging full humanitarian assistance.",https://www.padilla.senate.gov/newsroom/press-releases/padilla-statement-on-senate-passage-of-aid-package-for-ukraine%EF%BF%BC/,https://www.padilla.senate.gov/newsroom/press-releases/padilla-statement-on-senate-passage-of-national-security-aid-package/,
Alex Padilla,-100200,medicare,1,"Padilla is an original cosponsor of the Medicare for All Act (S.1506 119th Congress and previous sessions) which would expand Medicare to cover all Americans with comprehensive benefits including dental vision hearing prescription drugs mental health and long-term care with no out-of-pocket costs. He said: 'It's way past time to simplify health care lower patients' costs and embrace Medicare for All.'",https://www.padilla.senate.gov/newsroom/press-releases/padilla-joins-sanders-and-over-100-lawmakers-in-reintroduction-of-medicare-for-all/,https://www.congress.gov/bill/119th-congress/senate-bill/1506,
Alex Padilla,-100200,fossil-fuels,2,"Padilla cosponsored the Keep It in the Ground Act which would stop new federal fossil fuel drilling leases. He received a 100% score from the League of Conservation Voters in 2021. He delivered Senate floor remarks blasting Trump's fossil fuel policies: 'We can never and will never Drill Baby Drill our way to cheaper energy costs.' His position is to stop new permits while supporting rapid transition.",https://www.padilla.senate.gov/newsroom/press-releases/padilla-cosponsors-bill-to-get-the-federal-government-out-of-the-fossil-fuel-business/,https://www.padilla.senate.gov/newsroom/press-releases/watch-padilla-blasts-trump-administration-for-rising-energy-costs-cuts-to-renewable-projects/,
Alex Padilla,-100200,voting-rights,1,"As California Secretary of State (2015-2021) Padilla implemented automatic voter registration same-day registration expanded vote-by-mail and early voting centers leading to record registration of 22 million Californians. In the Senate he co-led the Freedom to Vote Act (S.2747) and the For the People Act (S.1) including automatic voter registration online voter registration and expanded mail-in voting.",https://www.padilla.senate.gov/newsroom/press-releases/padilla-co-leads-renewed-push-to-protect-freedom-to-vote-and-strengthen-our-democracy/,https://www.padilla.senate.gov/about/issues/voting-rights/,https://www.congress.gov/bill/117th-congress/senate-bill/2747
Alex Padilla,-100200,deportation,2,"Padilla is Ranking Member of the Senate Judiciary Immigration Subcommittee and is a leading voice against mass deportations. He introduced the VISIBLE Act requiring ICE officers to display identification. His first bill was the Citizenship for Essential Workers Act. He introduced legislation to create pathways to legalization for long-term residents. However he has stated 'we need to control our borders' and supports deporting those who pose security threats.",https://www.padilla.senate.gov/newsroom/press-releases/padilla-announces-bill-to-reopen-lawful-pathway-to-legalization-countering-trumps-cruel-mass-deportation-agenda/,,
Alex Padilla,-100200,social-security,2,"Padilla co-introduced the Helping Students SOAR with Social Security Act (with Sanders and Van Hollen) to extend Social Security benefits to age 26 for student survivors. He opposes Republican cuts to entitlement programs and has criticized the Republican reconciliation bill for threatening programs millions depend on. His pattern supports expanding benefits and opposing cuts.",https://www.vanhollen.senate.gov/news/press-releases/van-hollen-sanders-padilla-introduce-legislation-to-extend-social-security-benefits-for-students,,
Alex Padilla,-100200,ai-regulation,4,"Padilla serves on the Senate Judiciary Subcommittee on Privacy Technology and the Law. He questioned OpenAI CEO Sam Altman at the May 2023 Senate AI oversight hearing. He introduced the FAIR Elections Act (2024) to ban false AI-generated election content. He sent letters to AI chatbot companies urging child safety measures and has called for 'appropriate safeguards' and regulation where AI touches people and society.",https://www.padilla.senate.gov/newsroom/press-releases/padilla-raises-inclusivity-concerns-at-committee-hearing-on-artificial-intelligence/,https://www.padilla.senate.gov/newsroom/press-releases/padilla-introduces-legislation-to-protect-against-ai-generated-election-disinformation/,
Alex Padilla,-100200,climate-change,2,"Padilla received a 100% LCV score (2021) cosponsored the Keep It in the Ground Act and delivered Senate floor speeches calling for rapid clean energy transition. He supported the Inflation Reduction Act's historic clean energy investments and cosponsored the Targeting Environmental and Climate Recklessness Act (2024). He stated reliance on fossil fuels 'is literally putting lives at risk' and called climate change an 'existential threat.'",https://www.padilla.senate.gov/newsroom/press-releases/padilla-delivers-floor-remarks-on-californias-climate-leadership-amidst-climate-crisis/,https://www.padilla.senate.gov/about/issues/environment/,
Alex Padilla,-100200,civil-rights,2,"Padilla cosponsored the Equality Act (S.5 118th Congress) extending federal civil rights protections to LGBTQ+ Americans. He cosponsored the COVID-19 Hate Crimes Act (signed into law) addressing hate crimes against Asian Americans. He introduced the Equal Health Care for All Act to make equitable health care a protected civil right. His official page lists fighting to protect civil rights as a core priority.",https://www.congress.gov/bill/118th-congress/senate-bill/5/text,https://www.padilla.senate.gov/newsroom/press-releases/padilla-schiff-booker-announce-bill-to-make-access-to-equitable-health-care-a-protected-civil-right/,
Alex Padilla,-100200,housing,2,"Padilla introduced the Housing for All Act of 2022 investing in affordable housing vouchers and homelessness response services. He said: 'Every person has a right to the dignity and security of housing.' The bill was endorsed by NLIHC and the National Alliance to End Homelessness. While he frames housing as a right his policy mechanisms focus on building affordable units and expanding rental assistance programs.",https://nlihc.org/resource/senator-padilla-announces-legislation-address-affordable-housing-and-homelessness-crisis,,
Alex Padilla,-100200,campaign-finance,2,"Padilla co-led the Freedom to Vote Act (S.2747) and co-introduced the For the People Act (S.1) which include major campaign finance reforms: requiring super PACs and dark money groups to disclose donors (DISCLOSE Act) ensuring online political ads have transparency and establishing a small-donor empowerment system.",https://www.padilla.senate.gov/newsroom/press-releases/padilla-co-leads-renewed-push-to-protect-freedom-to-vote-and-strengthen-our-democracy/,https://www.congress.gov/bill/117th-congress/senate-bill/2747,
Alex Padilla,-100200,immigration,2,"Immigration is Padilla's signature issue. He introduced the Citizenship for Essential Workers Act as his first bill and legislation to update the Registry statute for pathways to legalization for long-term undocumented immigrants. He is Ranking Member of the Senate Judiciary Immigration Subcommittee. He supports significantly increasing legal immigration pathways while maintaining some border security.",https://www.padilla.senate.gov/newsroom/press-releases/padilla-announces-bill-to-reopen-lawful-pathway-to-legalization-countering-trumps-cruel-mass-deportation-agenda/,https://www.congress.gov/member/alex-padilla/P000145,
Alex Padilla,-100200,misinformation,2,"Padilla introduced the FAIR Elections Act (2024) to ban false AI-generated election content and prohibit removal of voters from rolls based on unverified databases. He highlighted the collapse of local journalism and rise of AI-constructed fake local news as 'a fundamental democracy problem.' He supports platform transparency and fact-checking mandates.",https://www.padilla.senate.gov/newsroom/press-releases/padilla-introduces-legislation-to-protect-against-ai-generated-election-disinformation/,,
Alex Padilla,-100200,redistricting,1,"Padilla led introduction of the Redistricting Reform Act of 2025 (S.2885 119th Congress) requiring all states to establish independent redistricting commissions for congressional redistricting and prohibiting mid-decade redistricting. The For the People Act (S.1) he co-introduced also requires states to adopt independent commissions. As California Secretary of State he oversaw the state's independent Citizens Redistricting Commission.",https://lofgren.house.gov/media/press-releases/lofgren-padilla-re-introduce-redistricting-reform-act,https://www.padilla.senate.gov/newsroom/press-releases/padilla-co-leads-renewed-push-to-protect-freedom-to-vote-and-strengthen-our-democracy/,
