full_name,external_id,topic_key,value,reasoning,source_url_1,source_url_2,source_url_3
Jimmy Gomez,,religious-freedom,2,"Gomez voted for the Equality Act which explicitly prioritizes anti-discrimination protections for LGBTQ individuals over religious exemptions — a bill opposed by many religious organizations for lacking religious freedom carve-outs. He supports the Prohibition of Medicaid Funding for Conversion Therapy Act. His consistent 100% HRC score shows he prioritizes civil rights over religious exemptions when the two conflict though he has not called for eliminating all religious exemptions.",https://gomez.house.gov/issues/issue/?IssueID=14923,,
Jimmy Gomez,,trans-athletes,2,"No specific trans athlete sports statement found. However Gomez voted for the Equality Act prohibiting discrimination based on gender identity. He is a member of the LGBTQ Equality Caucus has a 100% HRC score and secured funding for transgender workforce programs. He voted against the NDAA citing provisions discriminating against LGBTQ+ military members. Rating is based on broader trans-rights advocacy pattern rather than specific sports policy.",https://gomez.house.gov/news/documentsingle.aspx?DocumentID=2854,https://jimmygomezforcongress.com/progressive-record/,
Jimmy Gomez,,ukraine-support,2,"Gomez voted against the $40 billion Ukraine Military Aid supplemental in 2022 alongside progressive Democrats reflecting concerns about oversight of massive military spending rather than opposition to Ukraine itself. However he led 98 members of Congress urging TPS designation for Ukraine and applauded when granted. His overall stance supports Ukraine through humanitarian and diplomatic channels while being cautious about blank-check military spending.",https://gomez.house.gov/news/documentsingle.aspx?DocumentID=2573,https://gomez.house.gov/news/documentsingle.aspx?DocumentID=2583,
Jimmy Gomez,,medicare,1,"Gomez is a founding member of the Medicare for All Caucus and has cosponsored the Medicare for All Act in every Congress since 2017. He authored the Choose Medicare Act (H.R. 3911) creating a new Medicare Part E open to all Americans and businesses. He receives 100% ratings from the Alliance for Retired Americans and the National Committee to Preserve Social Security and Medicare.",https://gomez.house.gov/issues/issue/?IssueID=14949,,
Jimmy Gomez,,fossil-fuels,2,"Gomez is an original cosponsor of the Green New Deal and the Climate Emergency Resolution. He sponsored the Climate Solutions Act of 2019 transitioning to 100% renewable energy by 2035. He cosponsored the No Drilling in Our Backyards Act. He has a 98% lifetime LCV score and authored key climate provisions in the Inflation Reduction Act including EV tax credits and home energy efficiency credits. His timeline of phasing out fossil fuels by 2035 is ambitious but not an immediate ban.",https://gomez.house.gov/issues/issue/?IssueID=14890,https://jimmygomezforcongress.com/issues/,https://www.lcv.org/moc/jimmy-gomez/
Jimmy Gomez,,voting-rights,1,"Gomez is an original cosponsor of and voted to pass the For the People Act of 2021 (H.R. 1) which includes automatic voter registration online voter registration same-day registration expanded early voting with a 15-day minimum expanded vote-by-mail elimination of partisan gerrymandering through independent commissions and public campaign financing. He supported it in both the 116th and 117th Congresses.",https://gomez.house.gov/issues/issue/?IssueID=14923,,
Jimmy Gomez,,deportation,2,"Gomez has never voted for a standalone appropriations bill that funds ICE. He cosponsors the U.S. Citizenship Act providing pathways to citizenship for millions of undocumented immigrants. He was one of only 19 Democrats who voted against border wall funding. He sought to redirect $175 billion from ICE and CBP to housing. He inspected a downtown LA ICE facility in 2026 to check for rights violations.",https://gomez.house.gov/issues/issue/?IssueID=14927,https://jimmygomezforcongress.com/issues/,
Jimmy Gomez,,social-security,1,"Gomez cosponsored the Social Security 2100 Act (H.R. 860) and Save our Social Security Now Act (H.R. 8171) both of which expand benefits and ensure long-term solvency primarily through raising or eliminating the income cap on payroll taxes. He receives 100% ratings from the Alliance for Retired Americans and National Committee to Preserve Social Security and Medicare. He held a Social Security Town Hall in 2025 stating cutting benefits is simply not an option.",https://gomez.house.gov/issues/issue/?IssueID=14949,https://justfacts.votesmart.org/candidate/political-courage-test/138524/jimmy-gomez,
Jimmy Gomez,,ai-regulation,4,"Gomez scrutinized Instacart AI-powered dynamic pricing practices and raised concerns about facial recognition technology discriminating against people of color after being personally misidentified by Amazon AI facial recognition as a suspected criminal. He wrote to Amazon three times demanding accountability. He cosponsored legislation related to algorithmic transparency and consumer protection. His concerns center on AI harms requiring government monitoring and approval before deployment.",https://gomez.house.gov/news/documentsingle.aspx?DocumentID=5848,,
Jimmy Gomez,,climate-change,2,"Gomez is an original cosponsor of the Green New Deal with AOC — a plan to decarbonize the U.S. economy within ten years. He sponsored the Climate Solutions Act of 2019 to transition to 100% renewable energy by 2035. He is an original cosponsor of the Climate Emergency Resolution declaring climate change an emergency. He helped pass the Inflation Reduction Act the largest climate investment in U.S. history. His 98% lifetime LCV score reflects consistent pro-environment voting.",https://gomez.house.gov/issues/issue/?IssueID=14890,https://jimmygomezforcongress.com/issues/,
Jimmy Gomez,,civil-rights,2,"Gomez cosponsors the Commission to Study and Develop Reparation Proposals for African Americans Act. He cosponsored and voted for the George Floyd Justice in Policing Act to end qualified immunity ban chokeholds and create a federal registry of police misconduct. He is an original cosponsor of the Ending Qualified Immunity Act. He voted to pass the MORE Act to decriminalize marijuana and address war on drugs harms. He cosponsored the Equality Act and COVID-19 Hate Crimes Act signed into law.",https://gomez.house.gov/issues/issue/?IssueID=14923,https://jimmygomezforcongress.com/progressive-record/,
Jimmy Gomez,,housing,2,"Gomez founded and chairs the Congressional Renters Caucus. He introduced the Make Housing Affordable and Defend Democracy Act (2025) to redirect $175 billion toward housing. He authored the Rent Relief Act the Affordable Housing Equity Act the Revitalization Downtown and Main Streets Act for converting offices to housing and the End Junk Fees for Renters Act. He proposed $50000 downpayment assistance for first-time homebuyers and protested on Capitol steps to extend the eviction moratorium.",https://jimmygomezforcongress.com/issues/,https://jimmygomezforcongress.com/progressive-record/,
Jimmy Gomez,,campaign-finance,1,"Gomez authored the California DISCLOSE Act in the State Assembly to expand campaign transparency. He supports overturning Citizens United with the goal of public financing of elections. He helped pass the For the People Act (H.R. 1) which includes small-donor matching at a 6:1 ratio and limits on dark money. He is a cosponsor of the congressional DISCLOSE Act rejects corporate PAC money and is endorsed by End Citizens United. He sponsored legislation to ban congressional stock trading.",https://jimmygomezforcongress.com/issues/,https://justfacts.votesmart.org/candidate/political-courage-test/138524/jimmy-gomez,https://jimmygomezforcongress.com/progressive-record/
Jimmy Gomez,,immigration,2,"Gomez cosponsors the U.S. Citizenship Act providing pathways to citizenship for millions of undocumented immigrants and increasing legal immigration channels. He supports the Dream and Promise Act for DREAMers and TPS holders. He voted to increase per-country immigration caps (H.R. 1044 passed 365-65). He was one of only 19 Democrats to vote against border wall funding. He led efforts to secure $21.8 million for housing newly arrived migrants. He does not advocate open borders but strongly favors expanded pathways.",https://gomez.house.gov/issues/issue/?IssueID=14927,https://jimmygomezforcongress.com/issues/,
Jimmy Gomez,,redistricting,2,"Gomez voted for and cosponsored the For the People Act (H.R. 1) which requires states to adopt independent redistricting commissions with 15 members composed of 5 Democrats 5 Republicans and 5 independents for congressional redistricting. The bill includes a statutory ban on partisan gerrymandering and requires maps to achieve majority approval including at least one vote from each party group. This model matches independent commissions with equal party representation.",https://gomez.house.gov/issues/issue/?IssueID=14923,https://www.brennancenter.org/our-work/policy-solutions/annotated-guide-people-act-2021,
